发送方式,帧格式,帧类型,帧ID,帧数据(hex),帧ID方式,帧数据方式,每次帧数,发送次数,时间间隔
0,数据帧,标准帧,0x00000283,FF FF FF FF FF FF FF FF ,0,0,1,1,50,,
0,数据帧,标准帧,0x00000285,FF FF FF FF FF FF FF FF ,0,0,1,1,50,,
0,数据帧,标准帧,0x00000288,FF FF FF FF FF FF FF FF ,0,0,1,1,50,,
0,数据帧,标准帧,0x00000291,FF FF FF FF FF FF FF FF ,0,0,1,1,50,,
0,数据帧,标准帧,0x00000293,FF FF FF FF FF FF FF FF ,0,0,1,1,50,,
0,数据帧,标准帧,0x00000295,FF FF FF FF FF FF FF FF ,0,0,1,1,50,,
0,数据帧,标准帧,0x000002A3,FF FF FF FF FF FF FF FF ,0,0,1,1,50,,
0,数据帧,标准帧,0x000002B3,FF FF FF FF FF FF FF FF ,0,0,1,1,50,,
0,数据帧,标准帧,0x000002C3,FF FF FF FF FF FF FF FF ,0,0,1,1,50,,
0,数据帧,标准帧,0x000002E3,FF FF FF FF FF FF FF FF ,0,0,1,1,50,,
0,数据帧,标准帧,0x000002F3,FF FF FF FF FF FF FF FF ,0,0,1,1,50,,
0,数据帧,标准帧,0x00000343,FF FF FF FF FF FF FF FF ,0,0,1,1,50,,
0,数据帧,标准帧,0x0000035A,FF FF FF FF FF FF FF FF ,0,0,1,1,50,,
0,数据帧,标准帧,0x0000035B,FF FF FF FF FF FF FF FF ,0,0,1,1,50,,
0,数据帧,标准帧,0x0000035C,FF FF FF FF FF FF FF FF ,0,0,1,1,50,,
0,数据帧,标准帧,0x0000035D,FF FF FF FF FF FF FF FF ,0,0,1,1,50,,
0,数据帧,标准帧,0x0000035E,FF FF FF FF FF FF FF FF ,0,0,1,1,50,,
0,数据帧,标准帧,0x0000035F,FF FF FF FF FF FF FF FF ,0,0,1,1,50,,
0,数据帧,标准帧,0x00000363,FF FF FF FF FF FF FF FF ,0,0,1,1,50,,
0,数据帧,标准帧,0x00000364,FF FF FF FF FF FF FF FF ,0,0,1,1,50,,
0,数据帧,标准帧,0x0000036A,FF FF FF FF FF FF FF FF ,0,0,1,1,50,,
0,数据帧,标准帧,0x0000036B,FF FF FF FF FF FF FF FF ,0,0,1,1,50,,
0,数据帧,标准帧,0x0000036C,FF FF FF FF FF FF FF FF ,0,0,1,1,50,,
0,数据帧,标准帧,0x00000373,FF FF FF FF FF FF FF FF ,0,0,1,1,50,,
0,数据帧,标准帧,0x00000381,FF FF FF FF FF FF FF FF ,0,0,1,1,50,,
0,数据帧,标准帧,0x00000382,FF FF FF FF FF FF FF FF ,0,0,1,1,50,,
0,数据帧,标准帧,0x00000385,FF FF FF FF FF FF FF FF ,0,0,1,1,50,,
0,数据帧,标准帧,0x00000388,FF FF FF FF FF FF FF FF ,0,0,1,1,50,,
0,数据帧,标准帧,0x00000391,FF FF FF FF FF FF FF FF ,0,0,1,1,50,,
0,数据帧,标准帧,0x00000393,FF FF FF FF FF FF FF FF ,0,0,1,1,50,,
0,数据帧,标准帧,0x00000394,FF FF FF FF FF FF FF FF ,0,0,1,1,50,,
0,数据帧,标准帧,0x00000395,FF FF FF FF FF FF FF FF ,0,0,1,1,50,,
0,数据帧,标准帧,0x000003A1,FF FF FF FF FF FF FF FF ,0,0,1,1,50,,
0,数据帧,标准帧,0x000003B3,FF FF FF FF FF FF FF FF ,0,0,1,1,50,,
0,数据帧,标准帧,0x000003C3,FF FF FF FF FF FF FF FF ,0,0,1,1,50,,
0,数据帧,标准帧,0x000003D3,FF FF FF FF FF FF FF FF ,0,0,1,1,50,,
0,数据帧,标准帧,0x000003E3,FF FF FF FF FF FF FF FF ,0,0,1,1,50,,
0,数据帧,标准帧,0x000003E4,FF FF FF FF FF FF FF FF ,0,0,1,1,50,,
0,数据帧,标准帧,0x000003E5,FF FF FF FF FF FF FF FF ,0,0,1,1,50,,
0,数据帧,标准帧,0x000003F3,FF FF FF FF FF FF FF FF ,0,0,1,1,50,,
0,数据帧,标准帧,0x000003F5,FF FF FF FF FF FF FF FF ,0,0,1,1,50,,
0,数据帧,标准帧,0x00000443,FF FF FF FF FF FF FF FF ,0,0,1,1,50,,
0,数据帧,标准帧,0x00000463,FF FF FF FF FF FF FF FF ,0,0,1,1,50,,
0,数据帧,标准帧,0x00000464,FF FF FF FF FF FF FF FF ,0,0,1,1,50,,
0,数据帧,标准帧,0x00000473,FF FF FF FF FF FF FF FF ,0,0,1,1,50,,
0,数据帧,标准帧,0x00000482,FF FF FF FF FF FF FF FF ,0,0,1,1,50,,
0,数据帧,标准帧,0x00000488,FF FF FF FF FF FF FF FF ,0,0,1,1,50,,
0,数据帧,标准帧,0x00000493,FF FF FF FF FF FF FF FF ,0,0,1,1,50,,
0,数据帧,标准帧,0x000004A3,FF FF FF FF FF FF FF FF ,0,0,1,1,50,,
0,数据帧,标准帧,0x000004B3,FF FF FF FF FF FF FF FF ,0,0,1,1,50,,
0,数据帧,标准帧,0x000004C1,FF FF FF FF FF FF FF FF ,0,0,1,1,50,,
0,数据帧,标准帧,0x000004C3,FF FF FF FF FF FF FF FF ,0,0,1,1,50,,
0,数据帧,标准帧,0x000004D3,FF FF FF FF FF FF FF FF ,0,0,1,1,50,,
0,数据帧,标准帧,0x000004E3,FF FF FF FF FF FF FF FF ,0,0,1,1,50,,
0,数据帧,标准帧,0x000004E4,FF FF FF FF FF FF FF FF ,0,0,1,1,50,,
0,数据帧,标准帧,0x000004F3,FF FF FF FF FF FF FF FF ,0,0,1,1,50,,
0,数据帧,标准帧,0x00000504,FF FF FF FF FF FF FF FF ,0,0,1,1,50,,
0,数据帧,标准帧,0x00000561,FF FF FF FF FF FF FF FF ,0,0,1,1,50,,
0,数据帧,标准帧,0x00000562,FF FF FF FF FF FF FF FF ,0,0,1,1,50,,
0,数据帧,标准帧,0x00000564,FF FF FF FF FF FF FF FF ,0,0,1,1,50,,
0,数据帧,标准帧,0x00000565,FF FF FF FF FF FF FF FF ,0,0,1,1,50,,
0,数据帧,标准帧,0x00000571,FF FF FF FF FF FF FF FF ,0,0,1,1,50,,
0,数据帧,标准帧,0x00000572,FF FF FF FF FF FF FF FF ,0,0,1,1,50,,
0,数据帧,标准帧,0x00000573,FF FF FF FF FF FF FF FF ,0,0,1,1,50,,
0,数据帧,标准帧,0x00000574,FF FF FF FF FF FF FF FF ,0,0,1,1,50,,
0,数据帧,标准帧,0x00000575,FF FF FF FF FF FF FF FF ,0,0,1,1,50,,
0,数据帧,扩展帧,0x1FFFFFFE,31 61 32 62 33 63 34 64 ,0,0,1,1,1000,,
