发送方式,帧格式,帧类型,帧ID,帧数据(hex),帧ID方式,帧数据方式,每次帧数,发送次数,时间间隔
0,数据帧,标准帧,0x000002AE,00 01 02 03 04 05 06 07 ,0,0,1,1,200,,
0,数据帧,标准帧,0x000002AF,00 01 02 03 04 05 06 07 ,0,0,1,1,200,,
0,数据帧,标准帧,0x000002BD,00 01 02 03 04 05 06 07 ,0,0,1,1,200,,
0,数据帧,扩展帧,0x0CF00300,00 01 02 03 04 05 06 07 ,0,0,1,1,200,,
0,数据帧,扩展帧,0x0CF00400,00 01 02 03 04 05 06 07 ,0,0,1,1,200,,
0,数据帧,扩展帧,0x0CF0233D,00 01 02 03 04 05 06 07 ,0,0,1,1,200,,
0,数据帧,扩展帧,0x18E00021,00 01 02 03 04 05 06 07 ,0,0,1,1,200,,
0,数据帧,扩展帧,0x18F00E51,00 01 02 03 04 05 06 07 ,0,0,1,1,200,,
0,数据帧,扩展帧,0x18F00F52,00 01 02 03 04 05 06 07 ,0,0,1,1,200,,
0,数据帧,扩展帧,0x18FCBD3D,00 01 02 03 04 05 06 07 ,0,0,1,1,200,,
0,数据帧,扩展帧,0x18FD0700,00 01 02 03 04 05 06 07 ,0,0,1,1,200,,
0,数据帧,扩展帧,0x18FD2000,00 01 02 03 04 05 06 07 ,0,0,1,1,200,,
0,数据帧,扩展帧,0x18FD3E3D,00 01 02 03 04 05 06 07 ,0,0,1,1,200,,
0,数据帧,扩展帧,0x18FD7C00,00 01 02 03 04 05 06 07 ,0,0,1,1,200,,
0,数据帧,扩展帧,0x18FD9BA3,00 01 02 03 04 05 06 07 ,0,0,1,1,200,,
0,数据帧,扩展帧,0x18FDB200,00 01 02 03 04 05 06 07 ,0,0,1,1,200,,
0,数据帧,扩展帧,0x18FE56A3,00 01 02 03 04 05 06 07 ,0,0,1,1,200,,
0,数据帧,扩展帧,0x18FE563D,00 01 02 03 04 05 06 07 ,0,0,1,1,200,,
0,数据帧,扩展帧,0x18FEDF00,00 01 02 03 04 05 06 07 ,0,0,1,1,200,,
0,数据帧,扩展帧,0x18FEDF3D,00 01 02 03 04 05 06 07 ,0,0,1,1,200,,
0,数据帧,扩展帧,0x18FEE000,00 01 02 03 04 05 06 07 ,0,0,1,1,200,,
0,数据帧,扩展帧,0x18FEE500,00 01 02 03 04 05 06 07 ,0,0,1,1,200,,
0,数据帧,扩展帧,0x18FEE900,00 01 02 03 04 05 06 07 ,0,0,1,1,200,,
0,数据帧,扩展帧,0x18FEEE00,00 01 02 03 04 05 06 07 ,0,0,1,1,200,,
0,数据帧,扩展帧,0x18FEEF00,00 01 02 03 04 05 06 07 ,0,0,1,1,200,,
0,数据帧,扩展帧,0x18FEF100,00 01 02 03 04 05 06 07 ,0,0,1,1,200,,
0,数据帧,扩展帧,0x18FEF200,00 01 02 03 04 05 06 07 ,0,0,1,1,200,,
0,数据帧,扩展帧,0x18FEF600,00 01 02 03 04 05 06 07 ,0,0,1,1,200,,
0,数据帧,扩展帧,0x18FEFC17,00 01 02 03 04 05 06 07 ,0,0,1,1,200,,
0,数据帧,扩展帧,0x18FEFF00,00 01 02 03 04 05 06 07 ,0,0,1,1,200,,
0,数据帧,扩展帧,0x18FF1400,00 01 02 03 04 05 06 07 ,0,0,1,1,200,,
0,数据帧,扩展帧,0x18FF203D,00 01 02 03 04 05 06 07 ,0,0,1,1,200,,
0,数据帧,扩展帧,0x1FFFFFFF,31 61 32 62 33 63 34 64 ,0,0,1,1,1000,,
